"Anio","Cve_estado","Estado","Tipo_delito","Casos"
"2020",2,"Baja California","Corrupcion de menores",722
"2020",2,"Baja California","Daño a la propiedad",7105
"2020",2,"Baja California","Delitos cometidos por servidores publicos",913
"2020",2,"Baja California","Despojo",1355
"2020",2,"Baja California","Electorales",1
"2020",2,"Baja California","Evasion de presos",8
"2020",2,"Baja California","Extorsion",127
"2020",2,"Baja California","Falsedad",90
"2020",2,"Baja California","Falsificacion",341
"2020",2,"Baja California","Feminicidio",31
"2020",2,"Baja California","Fraude",1732
"2020",2,"Baja California","Homicidio",3066
"2020",2,"Baja California","Hostigamiento sexual",209
"2020",2,"Baja California","Incesto",1
"2020",2,"Baja California","Incumplimiento de obligaciones de asistencia familiar",702
"2020",2,"Baja California","Lesiones",7107
"2020",2,"Baja California","Narcomenudeo",9916
"2020",2,"Baja California","Otros delitos contra el patrimonio",830
"2020",2,"Baja California","Otros delitos contra la familia",526
"2020",2,"Baja California","Otros delitos contra la sociedad",48
"2020",2,"Baja California","Otros delitos del Fuero Comun",6632
"2020",2,"Baja California","Otros delitos que atentan contra la libertad personal",607
"2020",2,"Baja California","Otros delitos que atentan contra la libertad y la seguridad sexual",223
"2020",2,"Baja California","Otros delitos que atentan contra la vida y la integridad corporal",2009
"2020",2,"Baja California","Rapto",0
"2020",2,"Baja California","Robo",27993
"2020",2,"Baja California","Secuestro",14
"2020",2,"Baja California","Trafico de menores",3
"2020",2,"Baja California","Trata de personas",54
"2020",2,"Baja California","Violacion equiparada",296
"2020",2,"Baja California","Violacion simple",569
"2020",2,"Baja California","Violencia de genero en todas sus modalidades distinta a la violencia familiar",0
"2020",2,"Baja California","Violencia familiar",10781
"2021",2,"Baja California","Aborto",34
"2021",2,"Baja California","Abuso de confianza",518
"2021",2,"Baja California","Abuso sexual",1297
"2021",2,"Baja California","Acoso sexual",0
"2021",2,"Baja California","Allanamiento de morada",1906
"2021",2,"Baja California","Amenazas",4684
"2021",2,"Baja California","Contra el medio ambiente",9
"2021",2,"Baja California","Corrupcion de menores",770
"2021",2,"Baja California","Daño a la propiedad",7912
"2021",2,"Baja California","Delitos cometidos por servidores publicos",915
"2021",2,"Baja California","Despojo",1553
"2021",2,"Baja California","Electorales",55
"2021",2,"Baja California","Evasion de presos",4
"2021",2,"Baja California","Extorsion",168
"2021",2,"Baja California","Falsedad",152
"2021",2,"Baja California","Falsificacion",437
"2021",2,"Baja California","Feminicidio",19
"2021",2,"Baja California","Fraude",2424
"2021",2,"Baja California","Homicidio",3211
"2021",2,"Baja California","Hostigamiento sexual",212
"2021",2,"Baja California","Incesto",0
"2021",2,"Baja California","Incumplimiento de obligaciones de asistencia familiar",973
"2021",2,"Baja California","Lesiones",6826
"2021",2,"Baja California","Narcomenudeo",8051
"2021",2,"Baja California","Otros delitos contra el patrimonio",986
"2021",2,"Baja California","Otros delitos contra la familia",533
"2021",2,"Baja California","Otros delitos contra la sociedad",42
"2021",2,"Baja California","Otros delitos del Fuero Comun",6525
"2021",2,"Baja California","Otros delitos que atentan contra la libertad personal",654
"2021",2,"Baja California","Otros delitos que atentan contra la libertad y la seguridad sexual",324
"2021",2,"Baja California","Otros delitos que atentan contra la vida y la integridad corporal",2468
"2021",2,"Baja California","Rapto",0
"2021",2,"Baja California","Robo",30839
"2021",2,"Baja California","Secuestro",15
"2021",2,"Baja California","Trafico de menores",3
"2021",2,"Baja California","Trata de personas",58
"2021",2,"Baja California","Violacion equiparada",346
"2021",2,"Baja California","Violacion simple",590
"2021",2,"Baja California","Violencia de genero en todas sus modalidades distinta a la violencia familiar",0
"2021",2,"Baja California","Violencia familiar",12568
"2022",2,"Baja California","Aborto",4
"2022",2,"Baja California","Abuso de confianza",26
"2022",2,"Baja California","Abuso sexual",86
"2022",2,"Baja California","Acoso sexual",0
"2022",2,"Baja California","Allanamiento de morada",126
"2022",2,"Baja California","Amenazas",419
"2022",2,"Baja California","Contra el medio ambiente",3
"2022",2,"Baja California","Corrupcion de menores",52
"2022",2,"Baja California","Daño a la propiedad",496
"2022",2,"Baja California","Delitos cometidos por servidores publicos",53
"2022",2,"Baja California","Despojo",80
"2022",2,"Baja California","Electorales",0
"2022",2,"Baja California","Evasion de presos",0
"2022",2,"Baja California","Extorsion",10
"2022",2,"Baja California","Falsedad",6
"2022",2,"Baja California","Falsificacion",23
"2022",2,"Baja California","Feminicidio",1
"2022",2,"Baja California","Fraude",173
"2022",2,"Baja California","Homicidio",244
"2022",2,"Baja California","Hostigamiento sexual",17
"2022",2,"Baja California","Incesto",0
"2022",2,"Baja California","Incumplimiento de obligaciones de asistencia familiar",57
"2022",2,"Baja California","Lesiones",440
"2022",2,"Baja California","Narcomenudeo",731
"2022",2,"Baja California","Otros delitos contra el patrimonio",86
"2022",2,"Baja California","Otros delitos contra la familia",32
"2022",2,"Baja California","Otros delitos contra la sociedad",7
"2022",2,"Baja California","Otros delitos del Fuero Comun",549
"2022",2,"Baja California","Otros delitos que atentan contra la libertad personal",35
"2022",2,"Baja California","Otros delitos que atentan contra la libertad y la seguridad sexual",24
"2022",2,"Baja California","Otros delitos que atentan contra la vida y la integridad corporal",193
"2022",2,"Baja California","Rapto",0
"2022",2,"Baja California","Robo",2699
"2022",2,"Baja California","Secuestro",1
"2022",2,"Baja California","Trafico de menores",0
"2022",2,"Baja California","Trata de personas",2
"2022",2,"Baja California","Violacion equiparada",23
"2022",2,"Baja California","Violacion simple",34
"2022",2,"Baja California","Violencia de genero en todas sus modalidades distinta a la violencia familiar",0
"2022",2,"Baja California","Violencia familiar",846
"2015",3,"Baja California Sur","Aborto",3
"2015",3,"Baja California Sur","Abuso de confianza",354
"2015",3,"Baja California Sur","Abuso sexual",93
"2015",3,"Baja California Sur","Acoso sexual",14
"2015",3,"Baja California Sur","Allanamiento de morada",124
"2015",3,"Baja California Sur","Amenazas",953
"2015",3,"Baja California Sur","Contra el medio ambiente",1
"2015",3,"Baja California Sur","Corrupcion de menores",6
"2015",3,"Baja California Sur","Daño a la propiedad",1769
"2015",3,"Baja California Sur","Delitos cometidos por servidores publicos",140
"2015",3,"Baja California Sur","Despojo",262
"2015",3,"Baja California Sur","Electorales",0
"2015",3,"Baja California Sur","Evasion de presos",2
"2015",3,"Baja California Sur","Extorsion",49
"2015",3,"Baja California Sur","Falsedad",10
"2015",3,"Baja California Sur","Falsificacion",29
"2015",3,"Baja California Sur","Feminicidio",0
"2015",3,"Baja California Sur","Fraude",646
"2015",3,"Baja California Sur","Homicidio",201
"2015",3,"Baja California Sur","Hostigamiento sexual",5
"2015",3,"Baja California Sur","Incesto",0
"2015",3,"Baja California Sur","Incumplimiento de obligaciones de asistencia familiar",526
"2015",3,"Baja California Sur","Lesiones",1565
"2015",3,"Baja California Sur","Narcomenudeo",604
"2015",3,"Baja California Sur","Otros delitos contra el patrimonio",86
"2015",3,"Baja California Sur","Otros delitos contra la familia",54
"2015",3,"Baja California Sur","Otros delitos contra la sociedad",0
"2015",3,"Baja California Sur","Otros delitos del Fuero Comun",2877
"2015",3,"Baja California Sur","Otros delitos que atentan contra la libertad personal",33
"2015",3,"Baja California Sur","Otros delitos que atentan contra la libertad y la seguridad sexual",68
"2015",3,"Baja California Sur","Otros delitos que atentan contra la vida y la integridad corporal",3
"2015",3,"Baja California Sur","Rapto",0
"2015",3,"Baja California Sur","Robo",9113
"2015",3,"Baja California Sur","Secuestro",0
"2015",3,"Baja California Sur","Trafico de menores",0
"2015",3,"Baja California Sur","Trata de personas",0
"2015",3,"Baja California Sur","Violacion equiparada",3
"2015",3,"Baja California Sur","Violacion simple",131
"2015",3,"Baja California Sur","Violencia de genero en todas sus modalidades distinta a la violencia familiar",0
"2015",3,"Baja California Sur","Violencia familiar",1691
"2016",3,"Baja California Sur","Aborto",3
"2016",3,"Baja California Sur","Abuso de confianza",364
"2016",3,"Baja California Sur","Abuso sexual",181
"2016",3,"Baja California Sur","Acoso sexual",33
"2016",3,"Baja California Sur","Allanamiento de morada",184
"2016",3,"Baja California Sur","Amenazas",1128
"2016",3,"Baja California Sur","Contra el medio ambiente",0
"2016",3,"Baja California Sur","Corrupcion de menores",25
"2016",3,"Baja California Sur","Daño a la propiedad",2080
"2016",3,"Baja California Sur","Delitos cometidos por servidores publicos",304
"2016",3,"Baja California Sur","Despojo",360
"2016",3,"Baja California Sur","Electorales",0
"2016",3,"Baja California Sur","Evasion de presos",1
"2016",3,"Baja California Sur","Extorsion",139
"2016",3,"Baja California Sur","Falsedad",90
"2016",3,"Baja California Sur","Falsificacion",128
"2016",3,"Baja California Sur","Feminicidio",0
"2016",3,"Baja California Sur","Fraude",802
"2016",3,"Baja California Sur","Homicidio",272
"2016",3,"Baja California Sur","Hostigamiento sexual",8
"2016",3,"Baja California Sur","Incesto",0
"2016",3,"Baja California Sur","Incumplimiento de obligaciones de asistencia familiar",833
"2016",3,"Baja California Sur","Lesiones",1983
"2016",3,"Baja California Sur","Narcomenudeo",462
"2016",3,"Baja California Sur","Otros delitos contra el patrimonio",79
"2016",3,"Baja California Sur","Otros delitos contra la familia",188
"2016",3,"Baja California Sur","Otros delitos contra la sociedad",0
"2016",3,"Baja California Sur","Otros delitos del Fuero Comun",1147
"2016",3,"Baja California Sur","Otros delitos que atentan contra la libertad personal",77
"2016",3,"Baja California Sur","Otros delitos que atentan contra la libertad y la seguridad sexual",45
"2016",3,"Baja California Sur","Otros delitos que atentan contra la vida y la integridad corporal",31
"2016",3,"Baja California Sur","Rapto",1
"2016",3,"Baja California Sur","Robo",11364
"2016",3,"Baja California Sur","Secuestro",0
"2016",3,"Baja California Sur","Trafico de menores",0
"2016",3,"Baja California Sur","Trata de personas",2
"2016",3,"Baja California Sur","Violacion equiparada",6
"2016",3,"Baja California Sur","Violacion simple",185
"2016",3,"Baja California Sur","Violencia de genero en todas sus modalidades distinta a la violencia familiar",1
"2016",3,"Baja California Sur","Violencia familiar",2099
"2017",3,"Baja California Sur","Aborto",14
"2017",3,"Baja California Sur","Abuso de confianza",270
"2017",3,"Baja California Sur","Abuso sexual",232
"2017",3,"Baja California Sur","Acoso sexual",17
"2017",3,"Baja California Sur","Allanamiento de morada",160
"2017",3,"Baja California Sur","Amenazas",1136
"2017",3,"Baja California Sur","Contra el medio ambiente",0
"2017",3,"Baja California Sur","Corrupcion de menores",36
"2017",3,"Baja California Sur","Daño a la propiedad",1958
"2017",3,"Baja California Sur","Delitos cometidos por servidores publicos",275
"2017",3,"Baja California Sur","Despojo",383
"2017",3,"Baja California Sur","Electorales",0
"2017",3,"Baja California Sur","Evasion de presos",2
"2017",3,"Baja California Sur","Extorsion",227
"2017",3,"Baja California Sur","Falsedad",50
"2017",3,"Baja California Sur","Falsificacion",271
"2017",3,"Baja California Sur","Feminicidio",0
"2017",3,"Baja California Sur","Fraude",873
"2017",3,"Baja California Sur","Homicidio",693
"2017",3,"Baja California Sur","Hostigamiento sexual",11
"2017",3,"Baja California Sur","Incesto",0
"2017",3,"Baja California Sur","Incumplimiento de obligaciones de asistencia familiar",778
"2017",3,"Baja California Sur","Lesiones",1957
"2017",3,"Baja California Sur","Narcomenudeo",644
"2017",3,"Baja California Sur","Otros delitos contra el patrimonio",109
"2017",3,"Baja California Sur","Otros delitos contra la familia",266
"2017",3,"Baja California Sur","Otros delitos contra la sociedad",3
"2017",3,"Baja California Sur","Otros delitos del Fuero Comun",562
"2017",3,"Baja California Sur","Otros delitos que atentan contra la libertad personal",166
"2017",3,"Baja California Sur","Otros delitos que atentan contra la libertad y la seguridad sexual",26
"2017",3,"Baja California Sur","Otros delitos que atentan contra la vida y la integridad corporal",99
"2017",3,"Baja California Sur","Rapto",0
"2017",3,"Baja California Sur","Robo",10794
"2017",3,"Baja California Sur","Secuestro",3
"2017",3,"Baja California Sur","Trafico de menores",0
"2017",3,"Baja California Sur","Trata de personas",2
"2017",3,"Baja California Sur","Violacion equiparada",21
"2017",3,"Baja California Sur","Violacion simple",151
"2017",3,"Baja California Sur","Violencia de genero en todas sus modalidades distinta a la violencia familiar",0
"2017",3,"Baja California Sur","Violencia familiar",1982
"2018",3,"Baja California Sur","Aborto",16
"2018",3,"Baja California Sur","Abuso de confianza",270
"2018",3,"Baja California Sur","Abuso sexual",290
"2018",3,"Baja California Sur","Acoso sexual",31
"2018",3,"Baja California Sur","Allanamiento de morada",197
"2018",3,"Baja California Sur","Amenazas",1125
"2018",3,"Baja California Sur","Contra el medio ambiente",1
"2018",3,"Baja California Sur","Corrupcion de menores",47
"2018",3,"Baja California Sur","Daño a la propiedad",1747
"2018",3,"Baja California Sur","Delitos cometidos por servidores publicos",266
"2018",3,"Baja California Sur","Despojo",386
"2018",3,"Baja California Sur","Electorales",6
"2018",3,"Baja California Sur","Evasion de presos",2
"2018",3,"Baja California Sur","Extorsion",198
"2018",3,"Baja California Sur","Falsedad",78
"2018",3,"Baja California Sur","Falsificacion",145
"2018",3,"Baja California Sur","Feminicidio",0
"2018",3,"Baja California Sur","Fraude",870
"2018",3,"Baja California Sur","Homicidio",244
"2018",3,"Baja California Sur","Hostigamiento sexual",1
"2018",3,"Baja California Sur","Incesto",0
"2018",3,"Baja California Sur","Incumplimiento de obligaciones de asistencia familiar",803
"2018",3,"Baja California Sur","Lesiones",1890
"2018",3,"Baja California Sur","Narcomenudeo",641
"2018",3,"Baja California Sur","Otros delitos contra el patrimonio",145
"2018",3,"Baja California Sur","Otros delitos contra la familia",260
"2018",3,"Baja California Sur","Otros delitos contra la sociedad",1
"2018",3,"Baja California Sur","Otros delitos del Fuero Comun",863
"2018",3,"Baja California Sur","Otros delitos que atentan contra la libertad personal",125
"2018",3,"Baja California Sur","Otros delitos que atentan contra la libertad y la seguridad sexual",42
"2018",3,"Baja California Sur","Otros delitos que atentan contra la vida y la integridad corporal",132
"2018",3,"Baja California Sur","Rapto",0
"2018",3,"Baja California Sur","Robo",10340
"2018",3,"Baja California Sur","Secuestro",0
"2018",3,"Baja California Sur","Trafico de menores",0
"2018",3,"Baja California Sur","Trata de personas",3
"2018",3,"Baja California Sur","Violacion equiparada",24
"2018",3,"Baja California Sur","Violacion simple",129
"2018",3,"Baja California Sur","Violencia de genero en todas sus modalidades distinta a la violencia familiar",0
"2018",3,"Baja California Sur","Violencia familiar",2110
"2019",3,"Baja California Sur","Aborto",12
"2019",3,"Baja California Sur","Abuso de confianza",301
"2019",3,"Baja California Sur","Abuso sexual",315
"2019",3,"Baja California Sur","Acoso sexual",49
"2019",3,"Baja California Sur","Allanamiento de morada",152
"2019",3,"Baja California Sur","Amenazas",1338
"2019",3,"Baja California Sur","Contra el medio ambiente",0
"2019",3,"Baja California Sur","Corrupcion de menores",57
"2019",3,"Baja California Sur","Daño a la propiedad",1618
